date,adj_close
1995-06-23,32.22012711
1995-06-26,31.83580399
1995-06-27,31.77176094
1995-06-28,31.93645477
1995-06-29,31.88156509
1995-06-30,31.86326790
1995-07-03,31.98221970
1995-07-05,32.10117340
1995-07-06,32.51295471
1995-07-07,32.65937424
1995-07-10,32.67766953
1995-07-11,32.52211380
1995-07-12,32.92475510
1995-07-13,32.85153961
1995-07-14,32.82410049
1995-07-17,33.00711441
1995-07-18,32.72342300
1995-07-19,32.36655045
1995-07-20,32.48553848
1995-07-21,32.44892120
1995-07-24,32.68682098
1995-07-25,32.93392181
1995-07-26,32.90645981
1995-07-27,33.18098450
1995-07-28,32.97050095
1995-07-31,32.88815689
1995-08-01,32.83324814
1995-08-02,32.76005173
1995-08-03,32.75089264
1995-08-04,32.78750610
1995-08-07,32.86071396
1995-08-08,32.86071396
1995-08-09,32.85153961
1995-08-10,32.77833557
1995-08-11,32.59532166
1995-08-14,32.88815689
1995-08-15,32.82410049
1995-08-16,32.91561127
1995-08-17,32.86071396
1995-08-18,32.89730835
1995-08-21,32.80580139
1995-08-22,32.86983871
1995-08-23,32.75089264
1995-08-24,32.78750610
1995-08-25,32.97050095
1995-08-28,32.85153961
1995-08-29,32.93392181
1995-08-30,33.00711441
1995-08-31,33.03454590
1995-09-01,33.18098450
1995-09-05,33.49211884
1995-09-06,33.55616379
1995-09-07,33.57448196
1995-09-08,33.70257187
1995-09-11,33.79409027
1995-09-12,33.94964981
1995-09-13,34.10519791
1995-09-14,34.41634369
1995-09-15,34.40684128
1995-09-18,34.27806473
1995-09-19,34.44364548
1995-09-20,34.60923004
1995-09-21,34.32404709
1995-09-22,34.33324432
1995-09-25,34.27806473
1995-09-26,34.26884842
1995-09-27,34.24125671
1995-09-28,34.49885178
1995-09-29,34.43444824
1995-10-02,34.25966644
1995-10-03,34.29646683
1995-10-04,34.25966644
1995-10-05,34.36085129
1995-10-06,34.38845444
1995-10-09,34.10324860
1995-10-10,34.08485031
1995-10-11,34.19526291
1995-10-12,34.40684128
1995-10-13,34.51725769
1995-10-16,34.35166550
1995-10-17,34.58164597
1995-10-18,34.68283463
1995-10-19,34.84840775
1995-10-20,34.63685608
1995-10-23,34.56324387
1995-10-24,34.60003281
1995-10-25,34.31485748
1995-10-26,34.00208282
1995-10-27,34.25966644
1995-10-30,34.48043823
1995-10-31,34.33324432
1995-11-01,34.60923004
1995-11-02,34.83004379
1995-11-03,34.87603378
1995-11-06,34.75642776
1995-11-07,34.62764740
1995-11-08,34.94042587
1995-11-09,35.06922531
1995-11-10,35.05082703
1995-11-13,35.01403427
1995-11-14,34.78405762
1995-11-15,35.13361359
1995-11-16,35.32682419
1995-11-17,35.43722916
1995-11-20,35.25323868
1995-11-21,35.53839874
1995-11-22,35.42803574
1995-11-24,35.52001572
1995-11-27,35.52920914
1995-11-28,35.90641022
1995-11-29,35.94321823
1995-11-30,35.86038589
1995-12-01,35.90641022
1995-12-04,36.34798050
1995-12-05,36.58717346
1995-12-06,36.66997528
1995-12-07,36.47677994
1995-12-08,36.59638977
1995-12-11,36.75277328
1995-12-12,36.64237595
1995-12-13,36.87239075
1995-12-14,36.60557938
1995-12-15,36.61897278
1995-12-18,35.91548538
1995-12-19,36.29499817
1995-12-20,35.94326019
1995-12-21,36.12839890
1995-12-22,36.25799179
1995-12-26,36.43385315
1995-12-27,36.41533279
1995-12-28,36.37832642
1995-12-29,36.42457962
1996-01-02,36.81336975
1996-01-03,36.91518021
1996-01-04,36.56344223
1996-01-05,36.48938751
1996-01-08,36.62824249
1996-01-09,35.99881744
1996-01-10,35.52671051
1996-01-11,35.73961639
1996-01-12,35.68405914
1996-01-15,35.61003113
1996-01-16,36.04506302
1996-01-17,35.93399811
1996-01-18,36.05430984
1996-01-19,36.29499817
1996-01-22,36.30425644
1996-01-23,36.38757706
1996-01-24,36.68379211
1996-01-25,36.55418777
1996-01-26,36.86891937
1996-01-29,37.01701736
1996-01-30,37.33174896
1996-01-31,37.72050095
1996-02-01,37.85935211
1996-02-02,37.70201874
1996-02-05,38.00746918
1996-02-06,38.36848068
1996-02-07,38.59063721
1996-02-08,39.00718689
1996-02-09,38.99790955
1996-02-12,39.29414368
1996-02-13,39.21081924
1996-02-14,38.86833572
1996-02-15,38.62765503
1996-02-16,38.47029114
1996-02-20,38.09078598
1996-02-21,38.56288528
1996-02-22,39.17377472
1996-02-23,39.06271744
1996-02-26,38.50732803
1996-02-27,38.38697052
1996-02-28,38.21111679
1996-02-29,37.84082794
1996-03-01,38.44252014
1996-03-04,38.66468430
1996-03-05,39.02569580
1996-03-06,38.68320084
1996-03-07,38.87757492
1996-03-08,37.61868286
1996-03-11,38.05374908
1996-03-12,37.75754166
1996-03-13,38.01672363
1996-03-14,38.18333817
1996-03-15,38.15768433
1996-03-18,38.89220428
1996-03-19,38.80850983
1996-03-20,38.76203537
1996-03-21,38.66905594
1996-03-22,38.77132797
1996-03-25,38.69696045
1996-03-26,38.88288879
1996-03-27,38.52958298
1996-03-28,38.67835999
1996-03-29,38.49242020
1996-04-01,38.93869019
1996-04-02,39.01306534
1996-04-03,39.01306534
1996-04-04,38.98516464
1996-04-08,38.31573868
1996-04-09,38.16697693
1996-04-10,37.48823929
1996-04-11,37.44176102
1996-04-12,37.91595078
1996-04-15,38.23204803
1996-04-16,38.34362411
1996-04-17,38.25065613
1996-04-18,38.30642319
1996-04-19,38.39941788
1996-04-22,38.69696045
1996-04-23,38.81781006
1996-04-24,38.67835999
1996-04-25,38.85502243
1996-04-26,38.93869019
1996-04-29,38.93869019
1996-04-30,38.91077423
1996-05-01,38.99448013
1996-05-02,38.32503128
1996-05-03,38.26923752
1996-05-06,38.23204803
1996-05-07,38.07401276
1996-05-08,38.54817581
1996-05-09,38.52029419
1996-05-10,38.90149689
1996-05-13,39.48723602
1996-05-14,39.72899628
1996-05-15,39.68251419
1996-05-16,39.76618195
1996-05-17,39.98003006
1996-05-20,40.24965668
1996-05-21,40.19385529
1996-05-22,40.57509232
1996-05-23,40.40772247
1996-05-24,40.56577682
1996-05-28,40.15668106
1996-05-29,39.88703918
1996-05-30,40.09160233
1996-05-31,39.79407883
1996-06-03,39.90564728
1996-06-04,40.18458939
1996-06-05,40.53790665
1996-06-06,40.24036407
1996-06-07,40.24036407
1996-06-10,40.11019135
1996-06-11,40.07299042
1996-06-12,39.99862671
1996-06-13,39.99862671
1996-06-14,39.83126831
1996-06-17,39.80337524
1996-06-18,39.47795868
1996-06-19,39.65459824
1996-06-20,39.62671661
1996-06-21,39.96754837
1996-06-24,40.04232407
1996-06-25,39.99558258
1996-06-26,39.72451401
1996-06-27,40.00494385
1996-06-28,40.14512253
1996-07-01,40.49097061
1996-07-02,40.34143448
1996-07-03,40.25728226
1996-07-05,39.22912979
1996-07-08,39.07022095
1996-07-09,39.22912979
1996-07-10,39.38801193
1996-07-11,38.59353256
1996-07-12,38.62157822
1996-07-15,37.48125076
1996-07-16,37.57472992
1996-07-17,38.02338028
1996-07-18,38.54679871
1996-07-19,38.26639175
1996-07-22,37.98598480
1996-07-23,37.49995041
1996-07-24,37.57472992
1996-07-25,37.91120529
1996-07-26,38.11685181
1996-07-29,37.69622421
1996-07-30,38.06074905
1996-07-31,38.34119034
1996-08-01,38.97676086
1996-08-02,39.81798172
1996-08-05,39.58431244
1996-08-06,39.70582199
1996-08-07,39.80862808
1996-08-08,39.74320602
1996-08-09,39.61235428
1996-08-12,39.90211868
1996-08-13,39.58431244
1996-08-14,39.72451401
1996-08-15,39.64976120
1996-08-16,39.98625183
1996-08-19,40.00494385
1996-08-20,39.97687531
1996-08-21,39.83667755
1996-08-22,40.21056366
1996-08-23,39.99558258
1996-08-26,39.79927826
1996-08-27,39.94884872
1996-08-28,39.88342285
1996-08-29,39.49085617
1996-08-30,39.07958603
1996-09-03,39.33195496
1996-09-04,39.36935043
1996-09-05,38.89263535
1996-09-06,39.44412994
1996-09-09,39.91146469
1996-09-10,39.89277267
1996-09-11,40.11708450
1996-09-12,40.39751053
1996-09-13,41.01440048
1996-09-16,41.16395187
1996-09-17,41.07048416
1996-09-18,40.96768951
1996-09-19,41.12657547
1996-09-20,41.27244186
1996-09-23,41.26306152
1996-09-24,41.25365448
1996-09-25,41.28184128
1996-09-26,41.26306152
1996-09-27,41.30062866
1996-09-30,41.26306152
1996-10-01,41.48853302
1996-10-02,41.77039337
1996-10-03,41.73277283
1996-10-04,42.29651260
1996-10-07,42.34346771
1996-10-08,42.17438889
1996-10-09,41.84555054
1996-10-10,41.76099396
1996-10-11,42.27772141
1996-10-14,42.33407974
1996-10-15,42.27772141
1996-10-16,42.48442078
1996-10-17,42.59717178
1996-10-18,42.82260513
1996-10-21,42.76626968
1996-10-22,42.46561813
1996-10-23,42.60654068
1996-10-24,42.24014664
1996-10-25,42.27772141
1996-10-28,41.99584961
1996-10-29,42.33407974
1996-10-30,42.19316101
1996-10-31,42.59717178
1996-11-01,42.44683456
1996-11-04,42.72866821
1996-11-05,42.97296524
1996-11-06,43.79972839
1996-11-07,43.90307999
1996-11-08,44.14735413
1996-11-11,44.10036469
1996-11-12,43.96882248
1996-11-13,44.16612625
1996-11-14,44.45736313
1996-11-15,44.51375961
1996-11-18,44.52312088
1996-11-19,44.84254837
1996-11-20,44.91772461
1996-11-21,44.85197449
1996-11-22,45.19956970
1996-11-25,45.77266693
1996-11-26,45.62235641
1996-11-27,45.53780365
1996-11-29,45.70690155
1996-12-02,45.72570419
1996-12-03,44.94589996
1996-12-04,45.06803894
1996-12-05,44.94589996
1996-12-06,44.68285370
1996-12-09,45.34049606
1996-12-10,45.12444687
1996-12-11,44.71104050
1996-12-12,43.96882248
1996-12-13,44.08156967
1996-12-16,43.51787567
1996-12-17,43.86550140
1996-12-18,44.21309280
1996-12-19,45.12444687
1996-12-20,45.22344208
1996-12-23,45.11016083
1996-12-24,45.44059753
1996-12-26,45.78988647
1996-12-27,45.84656143
1996-12-30,45.45001984
1996-12-31,44.61918259
1997-01-02,44.73249817
1997-01-03,45.37449265
1997-01-06,44.97798157
1997-01-07,45.52556610
1997-01-08,45.12902832
1997-01-09,45.50664520
1997-01-10,45.99761963
1997-01-13,45.93153763
1997-01-14,46.50744247
1997-01-15,46.39414597
1997-01-16,46.58298111
1997-01-17,46.86620712
1997-01-20,46.92285538
1997-01-21,47.30049133
1997-01-22,47.64039993
1997-01-23,46.97949219
1997-01-24,46.37527466
1997-01-27,46.24309921
1997-01-28,46.37527466
1997-01-29,46.82843781
1997-01-30,47.43267441
1997-01-31,47.37602234
1997-02-03,47.51764679
1997-02-04,47.81033707
1997-02-05,46.91342545
1997-02-06,47.22496414
1997-02-07,47.86697769
1997-02-10,47.41382217
1997-02-11,47.96139145
1997-02-12,48.64114761
1997-02-13,49.16985321
1997-02-14,49.05658340
1997-02-18,49.47200012
1997-02-19,49.14154434
1997-02-20,48.54676056
1997-02-21,48.56564331
1997-02-24,49.14154434
1997-02-25,49.17928696
1997-02-26,48.69780731
1997-02-27,47.97083282
1997-02-28,47.82920837
1997-03-03,48.15022659
1997-03-04,47.88586807
1997-03-05,48.69780731
1997-03-06,48.41457367
1997-03-07,48.84883499
1997-03-10,49.35869598
1997-03-11,49.09433746
1997-03-12,48.66004562
1997-03-13,47.90473175
1997-03-14,48.15022659
1997-03-17,48.28237915
1997-03-18,47.76311874
1997-03-19,47.60264206
1997-03-20,47.35713577
1997-03-21,47.57642365
1997-03-24,48.23985672
1997-03-25,47.76598358
1997-03-26,47.97448730
1997-03-27,46.70450592
1997-03-31,45.71884918
1997-04-01,46.01266479
1997-04-02,45.18811798
1997-04-03,45.43455505
1997-04-04,46.00318909
1997-04-07,46.18324661
1997-04-08,46.51493073
1997-04-09,46.13585281
1997-04-10,45.96524048
1997-04-11,44.50574875
1997-04-14,45.10283661
1997-04-15,45.87049103
1997-04-16,46.40124130
1997-04-17,46.21168137
1997-04-18,46.43911362
1997-04-21,46.13585281
1997-04-22,47.14995575
1997-04-23,47.19732285
1997-04-24,46.96038818
1997-04-25,46.42019272
1997-04-28,46.87511826
1997-04-29,48.35356522
1997-04-30,48.58100128
